acct_id,tx_date,amount,type
5dda69d0,20150930,0.2188,sys_int_pmt
b3908458,20150930,13.4343,sys_int_pmt
5f115502,20150930,0.9051,sys_int_pmt
25e6f3e2,20150930,-1.0,pos_wd_cash
ca6e5b20,20150930,-1.0,pos_wd_cash
b771f6d1,20150930,0.06066,sys_int_pmt
24a64234,20150930,0.1344,sys_int_pmt
14857966,20150930,-1.0,pos_wd_cash
6ea59da5,20150930,-1.0,pos_wd_cash
3381d36e,20150930,-1.0,pos_wd_cash
78c64d57,20150930,1.9872,sys_int_pmt
f7401d13,20150930,0.0213,sys_int_pmt
04178aa2,20150930,1.6695,sys_int_pmt
16d561bb,20150930,-1.0,pos_wd_cash
6b30fffa,20150930,-1.0,pos_wd_cash
7d69fa6a,20150930,-1.0,pos_wd_cash
e3f83116,20150930,2.69501,sys_int_pmt
e06db391,20150930,5.2614,sys_int_pmt
d0b74f5f,20150930,0.1479,sys_int_pmt
b7c0fb5c,20150930,0.05466,sys_int_pmt
3efd4af0,20150930,-1.0,pos_wd_cash
7af13f0e,20150930,1.4202,sys_int_pmt
922ba6c6,20150930,0.0393,sys_int_pmt
6edc1911,20150930,0.0468,sys_int_pmt
a38e8cb8,20150930,0.24974,sys_int_pmt
45e79218,20150930,0.0321,sys_int_pmt
734226fb,20150930,0.725,sys_int_pmt
5419d6c9,20150930,-1.0,pos_wd_cash
93d0b0cd,20150930,-1.0,pos_wd_cash
f4074e83,20150930,1.97982,sys_int_pmt
2a0a0cbc,20150930,1.8234,sys_int_pmt
d8a06153,20150930,0.2058,sys_int_pmt
9197ecb7,20150930,0.1569,sys_int_pmt
1e3467ba,20150930,4.791,sys_int_pmt
3a6b211d,20150930,7.44535,sys_int_pmt
64ee9310,20150930,2.1624,sys_int_pmt
5f902d01,20150930,0.1634,sys_int_pmt
01507d5a,20150930,0.1272,sys_int_pmt
6bf8b1dd,20150930,2.50545,sys_int_pmt
ab5da03e,20150930,0.0219,sys_int_pmt
d4172615,20150930,0.0732,sys_int_pmt
c9233b13,20150930,0.0356,sys_int_pmt
5879ff37,20150930,0.20725,sys_int_pmt
cb13f1c8,20150930,0.7999,sys_int_pmt
21a480d6,20150930,0.29526,sys_int_pmt
6a4af5d6,20150930,0.0237,sys_int_pmt
88eb26b4,20150930,0.7587,sys_int_pmt
fba6d155,20150930,0.6108,sys_int_pmt
245df7e5,20150930,0.9024,sys_int_pmt
8af0122f,20150930,0.21614,sys_int_pmt
5a2d291c,20150930,0.45218,sys_int_pmt
de4cf3fb,20150930,2.5202,sys_int_pmt
5c27d0f7,20150930,0.4979,sys_int_pmt
ce06ac22,20150930,1.0434,sys_int_pmt
7e513928,20150930,0.26116,sys_int_pmt
0e6415bb,20150930,0.6741,sys_int_pmt
0d428789,20150930,4.16282,sys_int_pmt
b6393e9f,20150930,0.0444,sys_int_pmt
4096b26b,20150930,0.06432,sys_int_pmt
07cce8a4,20150930,0.28375,sys_int_pmt
4ae0f3a1,20150930,4.95875,sys_int_pmt
973ea800,20150930,0.2837,sys_int_pmt
ff5e8131,20150930,0.34318,sys_int_pmt
a9c20395,20150930,0.8758,sys_int_pmt
b041282e,20150930,0.31592,sys_int_pmt
0afc4585,20150930,3.69841,sys_int_pmt
7e176968,20150930,4.8894,sys_int_pmt
4cf89386,20150930,0.539,sys_int_pmt
638505b1,20150930,2.4345,sys_int_pmt
c4b0539a,20150930,1.01384,sys_int_pmt
166077a8,20150930,0.0384,sys_int_pmt
6b5609d6,20150930,1.2276,sys_int_pmt
1047d45e,20150930,0.0246,sys_int_pmt
cfebe001,20150930,1.06719,sys_int_pmt
a11478a9,20150930,0.0237,sys_int_pmt
cf729268,20150930,0.1761,sys_int_pmt
795b5cf0,20150930,1.37088,sys_int_pmt
d0a1a5d0,20150930,0.62159,sys_int_pmt
31cfdf26,20150930,1.2252,sys_int_pmt
62cbbc6f,20150930,0.045,sys_int_pmt
49638992,20150930,0.0234,sys_int_pmt
f08b4edf,20150930,0.02163,sys_int_pmt
2361c671,20150930,0.534,sys_int_pmt
9986944d,20150930,0.05361,sys_int_pmt
57da3355,20150930,0.7381,sys_int_pmt
49c74393,20150930,0.02043,sys_int_pmt
3ad5de3b,20150930,0.46619,sys_int_pmt
6e1a6cce,20150930,42.2667,sys_int_pmt
66d69b2c,20150930,0.0243,sys_int_pmt
2d41f8e5,20150930,0.07839,sys_int_pmt
b78895d7,20150930,0.0044,sys_int_pmt
3fe303ec,20150930,0.0186,sys_int_pmt
a73f0dcb,20150930,0.0252,sys_int_pmt
974152ce,20150930,0.22475,sys_int_pmt
d2a77321,20150930,0.3063,sys_int_pmt
4bc8f55b,20150930,10.03394,sys_int_pmt
af72d7f0,20150930,0.0309,sys_int_pmt
4df33060,20150930,0.5988,sys_int_pmt
1c13e34b,20150930,0.01944,sys_int_pmt
cb84518a,20150930,6.6057,sys_int_pmt
e18a4648,20150930,0.17088,sys_int_pmt
2a52dda9,20150930,0.0198,sys_int_pmt
d914c332,20150930,0.0621,sys_int_pmt
ab678d21,20150930,0.10416,sys_int_pmt
224bb693,20150930,0.0162,sys_int_pmt
55a66c33,20150930,0.0375,sys_int_pmt
0d32f5fe,20150930,2.57231,sys_int_pmt
ca0e7327,20150930,0.14494,sys_int_pmt
07b33187,20150930,0.1689,sys_int_pmt
a7b404aa,20150930,0.0121,sys_int_pmt
ff18a99d,20150930,0.4224,sys_int_pmt
5a341cb6,20150930,1.0047,sys_int_pmt
87146aa1,20150930,0.015,sys_int_pmt
722d0460,20150930,4.90234,sys_int_pmt
e7f23da7,20150930,0.0156,sys_int_pmt
24c5b2d9,20150930,0.0753,sys_int_pmt
3e7b8c35,20150930,0.2382,sys_int_pmt
04e850f2,20150930,0.6105,sys_int_pmt
224b0015,20150930,2.6739,sys_int_pmt
a28f41a0,20150930,0.0192,sys_int_pmt
a46451b2,20150930,0.31128,sys_int_pmt
570e380c,20150930,0.0624,sys_int_pmt
6f6447c9,20150930,3.3024,sys_int_pmt
c8921f72,20150930,0.3144,sys_int_pmt
60ec3362,20150930,0.1464,sys_int_pmt
3c9b1f0d,20150930,23.0507,sys_int_pmt
868bc206,20150930,0.53,sys_int_pmt
9851f032,20150930,1.74693,sys_int_pmt
6d757fb1,20150930,0.0453,sys_int_pmt
ec863504,20150930,0.4483,sys_int_pmt
84f56f0d,20150930,0.2337,sys_int_pmt
15120b13,20150930,3.45278,sys_int_pmt
07d3094d,20150930,0.05251,sys_int_pmt
6c1fbc73,20150930,0.0228,sys_int_pmt
f52a6d4f,20150930,0.0156,sys_int_pmt
66c4f45a,20150930,0.2088,sys_int_pmt
5a4a50ae,20150930,0.04304,sys_int_pmt
6a13088f,20150930,32.4795,sys_int_pmt
d571c7bc,20150930,0.17465,sys_int_pmt
38c7c07c,20150930,0.603,sys_int_pmt
2f80594c,20150930,0.1401,sys_int_pmt
9f2bc308,20150930,0.456,sys_int_pmt
f026e563,20150930,0.00704,sys_int_pmt
d13a4c3d,20150930,0.8057,sys_int_pmt
593747de,20150930,0.2298,sys_int_pmt
19d307d1,20150930,0.0378,sys_int_pmt
043b1f7e,20150930,0.08,sys_int_pmt
0afc4585,20150929,-100.0,wd_atm_cash
0afc4585,20150929,-1.0,wd_atm_cash
0afc4585,20150929,100.0,sys_rev_of_dr
0afc4585,20150929,1.0,sys_rev_of_dr
90f61036,20150929,-2.0,topup_mobile
0afc4585,20150929,-100.0,wd_atm_cash
0afc4585,20150929,-1.0,wd_atm_cash
f29b3ecd,20150930,0.67613,sys_int_pmt
28baaceb,20150930,0.0276,sys_int_pmt
35edf391,20150929,-70.0,wd_atm_cash
35edf391,20150929,-1.0,wd_atm_cash
35edf391,20150929,70.0,sys_rev_of_dr
35edf391,20150929,1.0,sys_rev_of_dr
07e22166,20150930,1.8393,sys_int_pmt
8ea01846,20150930,0.0468,sys_int_pmt
a65e1f70,20150929,-0.24,fee_pos_mini_stmt
f31306cd,20150929,10.0,sys_rev_of_dr
7a9d6c1d,20150930,2.53098,sys_int_pmt
d28f1327,20150930,0.29838,sys_int_pmt
a65e1f70,20150929,0.5,dep_pos_cash
a65e1f70,20150929,-570.0,pos_wd_cash
a65e1f70,20150929,-0.35,fee_pos_wd_cash
ef4933e3,20150930,2.11376,sys_int_pmt
0af74de1,20150929,1450.0,dep_pos_cash
4db07938,20150929,10.0,sys_rev_of_dr
953e43ef,20150930,29.7528,sys_int_pmt
6183f499,20150930,1.22732,sys_int_pmt
6e0b5add,20150930,0.05622,sys_int_pmt
08886006,20150929,-20.0,wd_atm_cash
0afc4585,20150929,-2.0,topup_mobile
ba15bb22,20150930,0.14768,sys_int_pmt
9851f032,20150929,-100.0,pos_wd_cash
9851f032,20150929,-1.0,fee_pos_wd_cash
7e513928,20150929,80.0,dep_pos_cash
4ae0f3a1,20150929,-200.0,wd_atm_cash
4ae0f3a1,20150929,-1.0,wd_atm_cash
fb49359a,20150930,0.64248,sys_int_pmt
8711cd01,20150930,0.0234,sys_int_pmt
a75f8dbb,20150930,0.2457,sys_int_pmt
8cb89c28,20150930,0.0225,sys_int_pmt
6a4af5d6,20150929,-15.0,pos_wd_cash
6a4af5d6,20150929,-0.35,fee_pos_wd_cash
07e22166,20150929,-100.0,wd_atm_cash
07e22166,20150929,-1.0,wd_atm_cash
dc27a320,20150929,-50.0,wd_atm_cash
dc27a320,20150929,-1.0,wd_atm_cash
07e22166,20150929,100.0,sys_rev_of_dr
07e22166,20150929,1.0,sys_rev_of_dr
07e22166,20150929,-100.0,wd_atm_cash
07e22166,20150929,-1.0,wd_atm_cash
7e86e572,20150930,0.84058,sys_int_pmt
5a4a50ae,20150929,200.0,dep_pos_cash
7d9ef09b,20150929,-50.0,wd_atm_cash
35edf391,20150929,-20.0,wd_atm_cash
35edf391,20150929,-1.0,wd_atm_cash
07e22166,20150929,100.0,sys_rev_of_dr
07e22166,20150929,1.0,sys_rev_of_dr
4c766fa7,20150929,10.0,sys_rev_of_dr
41933d16,20150930,1.47289,sys_int_pmt
fa7cd1e1,20150930,0.0348,sys_int_pmt
8af0122f,20150929,30.0,dep_pos_cash
3dece702,20150930,2.3977,sys_int_pmt
5cdd5e34,20150930,0.0807,sys_int_pmt
08886006,20150930,0.09698,sys_int_pmt
3a6b211d,20150929,200.0,sys_rev_of_dr
3a6b211d,20150929,200.0,sys_rev_of_dr
ba15bb22,20150929,-50.0,wd_atm_cash
ba15bb22,20150929,-1.0,wd_atm_cash
d2d7b61b,20150930,0.0684,sys_int_pmt
7a9d6c1d,20150929,-50.0,pos_wd_cash
7a9d6c1d,20150929,-0.35,fee_pos_wd_cash
b82037aa,20150929,100.0,dep_pos_cash
f4074e83,20150929,616.65,dep_pos_cash
5a4a50ae,20150929,10.0,sys_rev_of_dr
f4074e83,20150929,-300.0,wd_atm_cash
0afc4585,20150929,-100.0,wd_atm_cash
0afc4585,20150929,-1.0,wd_atm_cash
00aad7f8,20150929,-0.24,fee_pos_bal_inq
00aad7f8,20150929,-710.0,pos_wd_cash
00aad7f8,20150929,-0.35,fee_pos_wd_cash
1d4d279c,20150930,0.04615,sys_int_pmt
35edf391,20150930,0.3859,sys_int_pmt
fb4c6995,20150930,1.1871,sys_int_pmt
c4b0539a,20150929,-50.0,wd_atm_cash
df003abf,20150929,-10.0,wd_atm_cash
df003abf,20150929,-1.0,wd_atm_cash
df003abf,20150929,10.0,sys_rev_of_dr
df003abf,20150929,1.0,sys_rev_of_dr
2cda9e4f,20150930,0.1815,sys_int_pmt
775b4e7d,20150930,0.08966,sys_int_pmt
90f61036,20150930,0.00156,sys_int_pmt
19a760ca,20150930,1.4511,sys_int_pmt
6b9b55fb,20150930,0.1338,sys_int_pmt
dfedece8,20150930,0.2295,sys_int_pmt
c4b0539a,20150929,-0.24,fee_pos_bal_inq
a592cfd2,20150930,0.0988,sys_int_pmt
50c8b5ca,20150930,1.4091,sys_int_pmt
1ae27f33,20150930,0.09984,sys_int_pmt
d672263c,20150930,13.0131,sys_int_pmt
034d5985,20150930,0.54603,sys_int_pmt
6260e7de,20150930,0.2292,sys_int_pmt
df003abf,20150930,1.42025,sys_int_pmt
8496dff2,20150930,0.0318,sys_int_pmt
e040c1cd,20150930,0.08248,sys_int_pmt
60fc4549,20150930,0.0525,sys_int_pmt
8a7f3c11,20150930,0.0228,sys_int_pmt
1cb60ab1,20150930,0.2058,sys_int_pmt
f2389b94,20150930,0.0225,sys_int_pmt
5dabda61,20150930,0.17051,sys_int_pmt
fe0faf6f,20150930,7.0873,sys_int_pmt
aa551adc,20150930,0.1332,sys_int_pmt
49d6539c,20150930,0.3831,sys_int_pmt
f10dab59,20150930,0.43328,sys_int_pmt
5914587a,20150930,0.61243,sys_int_pmt
5696c304,20150930,0.3828,sys_int_pmt
c7d0a065,20150930,0.7428,sys_int_pmt
f99ddf58,20150930,0.0309,sys_int_pmt
794372c9,20150930,0.16882,sys_int_pmt
b7c410a0,20150930,0.5907,sys_int_pmt
fee25bfe,20150930,0.0528,sys_int_pmt
63b87f9e,20150930,1.07856,sys_int_pmt
524010bc,20150930,0.0678,sys_int_pmt
0e0dd21f,20150930,0.0708,sys_int_pmt
ad66a355,20150930,1.26466,sys_int_pmt
1f57e4d4,20150930,0.2178,sys_int_pmt
9ecf2eda,20150930,0.7968,sys_int_pmt
6f6d9a92,20150930,0.3177,sys_int_pmt
fea02d64,20150930,1.3997,sys_int_pmt
ada2cc00,20150930,0.20816,sys_int_pmt
e31d30c0,20150930,2.2749,sys_int_pmt
455a6b89,20150930,0.0766,sys_int_pmt
26fe5bea,20150930,0.02925,sys_int_pmt
ce94c9f7,20150930,0.53586,sys_int_pmt
7683040c,20150930,1.1836,sys_int_pmt
868e2c36,20150930,0.0847,sys_int_pmt
beea87e1,20150930,0.5033,sys_int_pmt
f1d14ff3,20150930,0.10143,sys_int_pmt
8aa7de7b,20150930,0.03,sys_int_pmt
5dabda61,20150831,0.23684,sys_int_pmt
aa551adc,20150831,0.13733,sys_int_pmt
3aadc342,20150930,0.0228,sys_int_pmt
89a8b04f,20150930,1.01846,sys_int_pmt
cb9df917,20150930,0.0225,sys_int_pmt
a1cc6614,20150930,0.0375,sys_int_pmt
408db8d4,20150930,11.895,sys_int_pmt
fd30cfe9,20150930,0.73462,sys_int_pmt
d1e8f071,20150930,0.51812,sys_int_pmt
8ca7c695,20150930,0.07128,sys_int_pmt
212db679,20150930,0.518,sys_int_pmt
e75edecf,20150831,0.19429,sys_int_pmt
0ae261be,20150930,0.015,sys_int_pmt
69bbaef2,20150930,0.06905,sys_int_pmt
1657ab4d,20150930,0.11817,sys_int_pmt
1eb31993,20150930,0.0375,sys_int_pmt
d491d0de,20150930,0.0183,sys_int_pmt
734ee046,20150930,0.06909,sys_int_pmt
f840b07c,20150930,1.14,sys_int_pmt
ed387885,20151007,-140.0,wd_atm_cash
21bb4205,20150930,0.0375,sys_int_pmt
0687fa37,20150930,4.224,sys_int_pmt
7f78e724,20150930,0.5213,sys_int_pmt
5619d30b,20150930,0.0375,sys_int_pmt
dc27a320,20150930,0.62036,sys_int_pmt
f3d7829d,20150930,0.18374,sys_int_pmt
02b09651,20150930,0.0375,sys_int_pmt
625d4631,20150930,0.20865,sys_int_pmt
2c301522,20150930,0.04371,sys_int_pmt
93b099aa,20150930,0.3588,sys_int_pmt
88e53204,20150930,0.02575,sys_int_pmt
bb7a9065,20150930,0.02496,sys_int_pmt
a1f8b790,20150930,0.3669,sys_int_pmt
121e4db1,20150930,2.49407,sys_int_pmt
e5587351,20150930,0.66298,sys_int_pmt
79bca272,20150930,6.1432,sys_int_pmt
adfda277,20150930,0.0252,sys_int_pmt
ad8a9cbf,20150930,0.0672,sys_int_pmt
cb398b38,20150930,0.0225,sys_int_pmt
f31fb1ac,20150930,0.01845,sys_int_pmt
c4eb6025,20150930,0.3853,sys_int_pmt
00aad7f8,20150930,1.42919,sys_int_pmt
9e883a79,20150930,0.0378,sys_int_pmt
3133dc12,20150930,0.0525,sys_int_pmt
a474cec3,20150930,0.0756,sys_int_pmt
b10dedf2,20150930,0.9465,sys_int_pmt
ec861a2e,20150930,0.2205,sys_int_pmt
036dabc3,20150930,0.0525,sys_int_pmt
07d90000,20150930,0.051,sys_int_pmt
ef0859b4,20150930,1.91617,sys_int_pmt
4439f50a,20150930,3.9989,sys_int_pmt
e9fe1554,20150930,0.132,sys_int_pmt
f30a3cdd,20150930,0.13767,sys_int_pmt
e620009f,20150930,0.43666,sys_int_pmt
5b28d27c,20150930,0.68062,sys_int_pmt
7f766465,20150930,0.015,sys_int_pmt
0af74de1,20150930,0.483,sys_int_pmt
3b4d074b,20150930,0.0258,sys_int_pmt
2ac1d875,20150930,0.02625,sys_int_pmt
ca3d4f0e,20150930,0.0225,sys_int_pmt
1c1640ea,20150930,0.01555,sys_int_pmt
8e9dcd1a,20150930,3.8486,sys_int_pmt
52e8df08,20150930,0.8295,sys_int_pmt
4439f50a,20150930,60.1185,sys_rev_of_dr
4439f50a,20150930,0.195,sys_rev_of_dr
0d32f5fe,20151010,-2.0,topup_mobile
ef0859b4,20150930,47.0695,sys_rev_of_dr
ef0859b4,20150930,0.075,sys_rev_of_dr
65268bd5,20150930,0.02102,sys_int_pmt
71f9c2b9,20150930,0.022,sys_int_pmt
ff18a99d,20151010,-100.0,wd_atm_cash
00aad7f8,20150930,127.3375,sys_rev_of_dr
ed387885,20151010,-60.0,pos_wd_cash
ed387885,20151010,-0.35,fee_pos_wd_cash
e79af186,20151010,10.0,sys_rev_of_dr
48d894b6,20151010,-2.0,topup_mobile
48d894b6,20151010,2.0,sys_rev_of_dr
6e1a6cce,20151010,300.0,dep_pos_cash
b78895d7,20151010,-100.0,wd_atm_cash
b78895d7,20151010,-1.0,wd_atm_cash
3e0c5c3e,20151010,10.0,sys_rev_of_dr
6c7a02dc,20151010,-30.0,pos_wd_cash
6c7a02dc,20151010,-0.35,fee_pos_wd_cash
9851f032,20151010,-100.0,wd_atm_cash
3e0c5c3e,20151010,100.0,dep_pos_cash
2291e489,20151010,350.0,dep_pos_cash
07b33187,20151010,200.0,dep_pos_cash
4e45f341,20151010,300.0,dep_pos_cash
4e45f341,20151010,-290.0,pos_wd_cash
4e45f341,20151010,-0.35,fee_pos_wd_cash
7d9ef09b,20151010,500.0,dep_pos_cash
53ae01f8,20150919,-0.24,fee_pos_mini_stmt
53ae01f8,20150919,-140.0,pos_wd_cash
53ae01f8,20150919,-0.35,fee_pos_wd_cash
cfb4a2a9,20150919,-0.24,fee_pos_bal_inq
cfb4a2a9,20150919,-0.24,fee_pos_bal_inq
1657ab4d,20150919,-50.0,wd_atm_cash
1657ab4d,20150919,-1.0,wd_atm_cash
1657ab4d,20150919,-100.0,wd_atm_cash
1657ab4d,20150919,-1.0,wd_atm_cash
4ae0f3a1,20150919,400.0,dep_pos_cash
57da3355,20150919,-50.0,txfr_mob_cardless_remit
57da3355,20150919,-0.35,fee_mob_cardless_remit
8e9dcd1a,20151010,-1840.0,pos_wd_cash
8e9dcd1a,20151010,-0.35,fee_pos_wd_cash
80389b8c,20150919,-400.0,wd_atm_cash
1657ab4d,20150919,-100.0,wd_atm_cash
1657ab4d,20150919,-1.0,wd_atm_cash
1657ab4d,20150919,-50.0,wd_atm_cash
1657ab4d,20150919,-1.0,wd_atm_cash
1657ab4d,20150919,50.0,sys_rev_of_dr
1657ab4d,20150919,1.0,sys_rev_of_dr
80389b8c,20150919,-300.0,wd_atm_cash
21786368,20150919,-1.0,topup_mobile
5a2d291c,20150919,-100.0,wd_atm_cash
5a2d291c,20150919,-1.0,wd_atm_cash
fd30cfe9,20150919,-100.0,pos_wd_cash
fd30cfe9,20150919,-0.35,fee_pos_wd_cash
80389b8c,20150919,-200.0,wd_atm_cash
a46451b2,20150919,-80.0,pos_wd_cash
a46451b2,20150919,-0.35,fee_pos_wd_cash
d1e8f071,20150919,-2.0,topup_mobile
21786368,20150919,-1.0,topup_mobile
35edf391,20150919,-15.0,wd_atm_cash
69bbaef2,20150919,-2.0,topup_mobile
4bc8f55b,20150919,-50.0,wd_atm_cash
4bc8f55b,20150919,-1.0,wd_atm_cash
1657ab4d,20150919,-50.0,wd_atm_cash
1657ab4d,20150919,-1.0,wd_atm_cash
a65e1f70,20150926,-500.0,wd_atm_cash
a65e1f70,20150926,-200.0,wd_atm_cash
a65e1f70,20150926,500.0,sys_rev_of_dr
0e6415bb,20150926,-100.0,wd_atm_cash
35edf391,20150926,-35.0,wd_atm_cash
35edf391,20150926,-1.0,wd_atm_cash
fe0faf6f,20150926,250.0,dep_pos_cash
9851f032,20150926,-200.0,wd_atm_cash
9851f032,20150926,-1.0,wd_atm_cash
9851f032,20150926,200.0,sys_rev_of_dr
9851f032,20150926,1.0,sys_rev_of_dr
9851f032,20150926,-200.0,wd_atm_cash
9851f032,20150926,-1.0,wd_atm_cash
9851f032,20150926,200.0,sys_rev_of_dr
9851f032,20150926,1.0,sys_rev_of_dr
9851f032,20150926,-200.0,wd_atm_cash
9851f032,20150926,-1.0,wd_atm_cash
1657ab4d,20150919,-50.0,wd_atm_cash
1657ab4d,20150919,-1.0,wd_atm_cash
cfebe001,20150926,-50.0,wd_atm_cash
cfebe001,20150926,-1.0,wd_atm_cash
00aad7f8,20150926,700.0,dep_pos_cash
f4074e83,20150919,-100.0,wd_atm_cash
625d4631,20150926,-60.0,wd_atm_cash
93d0b0cd,20150926,-2.0,topup_mobile
6bf8b1dd,20150926,-200.0,wd_atm_cash
e4ffaa36,20150926,-2.0,topup_mobile
6bf8b1dd,20150926,200.0,sys_rev_of_dr
6bf8b1dd,20150926,1.0,sys_rev_of_dr
6bf8b1dd,20150926,-200.0,wd_atm_cash
6bf8b1dd,20150926,-1.0,wd_atm_cash
6bf8b1dd,20150926,200.0,sys_rev_of_dr
6bf8b1dd,20150926,1.0,sys_rev_of_dr
93d0b0cd,20150926,-2.0,topup_mobile
93d0b0cd,20150926,-2.0,topup_mobile
7a9d6c1d,20150926,200.0,dep_pos_cash
4ae0f3a1,20150926,-100.0,wd_atm_cash
4ae0f3a1,20150926,-1.0,wd_atm_cash
d1e8f071,20150926,-2.0,topup_mobile
07d3094d,20150926,-20.0,wd_atm_cash
90f61036,20150926,80.0,sys_rev_of_dr
90f61036,20150926,-20.0,txfr_mob
a65e1f70,20150926,-50.0,wd_atm_cash
89a8b04f,20150926,1000.0,dep_pos_cash
89a8b04f,20150926,-1000.0,txfr_pos
89a8b04f,20150926,-0.24,txfr_pos
a65e1f70,20150926,-50.0,wd_atm_cash
a65e1f70,20150926,50.0,sys_rev_of_dr
a65e1f70,20150926,-50.0,wd_atm_cash
07e22166,20150926,-200.0,wd_atm_cash
07e22166,20150926,200.0,sys_rev_of_dr
cb84518a,20150926,-200.0,wd_atm_cash
cb84518a,20150926,-1.0,wd_atm_cash
ed387885,20150926,-40.0,pos_wd_cash
ed387885,20150926,-0.35,fee_pos_wd_cash
868e2c36,20150926,-30.0,pos_wd_cash
868e2c36,20150926,-1.0,fee_pos_wd_cash
868e2c36,20150926,-0.24,fee_pos_bal_inq
d1e8f071,20150926,-1.0,topup_mobile
d571c7bc,20150926,-20.0,pos_wd_cash
d571c7bc,20150926,-0.35,fee_pos_wd_cash
beea87e1,20150926,150.0,dep_pos_cash
71f9c2b9,20150926,60.0,dep_pos_cash
5914587a,20150926,5.0,sys_rev_of_dr
69bbaef2,20150926,-2.0,topup_mobile
5914587a,20150926,300.0,sys_rev_of_dr
7f78e724,20150926,-300.0,wd_atm_cash
7f78e724,20150926,-1.0,wd_atm_cash
4ae0f3a1,20150926,-200.0,wd_atm_cash
4ae0f3a1,20150926,-1.0,wd_atm_cash
89a8b04f,20150926,200.0,dep_pos_cash
4ae0f3a1,20150926,-200.0,wd_atm_cash
4ae0f3a1,20150926,-1.0,wd_atm_cash
4ae0f3a1,20150926,200.0,sys_rev_of_dr
4ae0f3a1,20150926,1.0,sys_rev_of_dr
4ae0f3a1,20150926,-100.0,wd_atm_cash
4ae0f3a1,20150926,-1.0,wd_atm_cash
4ae0f3a1,20150926,200.0,sys_rev_of_dr
4ae0f3a1,20150926,1.0,sys_rev_of_dr
3a6b211d,20150926,100.0,sys_rev_of_dr
4ae0f3a1,20150926,100.0,sys_rev_of_dr
4ae0f3a1,20150926,1.0,sys_rev_of_dr
89a8b04f,20150926,-500.0,txfr_pos
89a8b04f,20150926,-0.24,txfr_pos
89a8b04f,20150926,1.0,dep_pos_cash
85734995,20150905,-5.0,topup_mobile
0d32f5fe,20150905,-2.0,topup_mobile
a65e1f70,20150926,-800.0,wd_atm_cash
90f61036,20151007,40.0,dep_pos_cash
90f61036,20150926,-30.0,txfr_mob
90f61036,20150926,-20.0,txfr_mob
85734995,20150911,-5.0,topup_mobile
7f78e724,20150926,-100.0,wd_atm_cash
7f78e724,20150926,-1.0,wd_atm_cash
455a6b89,20150907,-70.0,pos_wd_cash
455a6b89,20150907,-0.35,fee_pos_wd_cash
b78895d7,20150907,-10.0,wd_atm_cash
526592e0,20150907,-30.0,wd_atm_cash
4ae0f3a1,20150926,-200.0,wd_atm_cash
4ae0f3a1,20150926,-1.0,wd_atm_cash
4ae0f3a1,20150907,-300.0,wd_atm_cash
4bc8f55b,20150907,-800.0,wd_atm_cash
4bc8f55b,20150907,-200.0,wd_atm_cash
3ad5de3b,20150912,-200.0,wd_atm_cash
ce94c9f7,20150907,-420.0,wd_atm_cash
21e7f360,20150907,10.0,sys_rev_of_dr
cb13f1c8,20150912,-200.0,wd_atm_cash
722d0460,20150912,-800.0,wd_atm_cash
722d0460,20150912,800.0,sys_rev_of_dr
07cce8a4,20150907,-150.0,wd_atm_cash
2c301522,20150911,-5.0,topup_mobile
93b099aa,20150912,-20.0,wd_atm_cash
cb84518a,20150911,-400.0,wd_atm_cash
9986944d,20150912,-40.0,pos_wd_cash
9986944d,20150912,-0.35,fee_pos_wd_cash
db4a1757,20150907,10.0,sys_rev_of_dr
722d0460,20150912,-200.0,wd_atm_cash
722d0460,20150912,-1.0,wd_atm_cash
043b1f7e,20150911,-100.0,wd_atm_cash
043b1f7e,20150911,100.0,sys_rev_of_dr
121e4db1,20150908,-0.24,fee_pos_bal_inq
722d0460,20150912,200.0,sys_rev_of_dr
722d0460,20150912,1.0,sys_rev_of_dr
722d0460,20150912,-200.0,wd_atm_cash
722d0460,20150912,-1.0,wd_atm_cash
722d0460,20150912,200.0,sys_rev_of_dr
722d0460,20150912,1.0,sys_rev_of_dr
a9c20395,20150911,-150.0,pos_wd_cash
a9c20395,20150911,-0.35,fee_pos_wd_cash
93b099aa,20150911,280.0,dep_pos_cash
043b1f7e,20150911,-100.0,wd_atm_cash
722d0460,20150912,-2900.0,pos_wd_cash
722d0460,20150912,-1.0,fee_pos_wd_cash
ef0859b4,20150912,-0.24,fee_pos_bal_inq
af40a2ef,20150912,7000.0,dep_pos_cash
fea02d64,20150911,-700.0,pos_wd_cash
fea02d64,20150911,-0.35,fee_pos_wd_cash
5419d6c9,20150912,-200.0,wd_atm_cash
8ca7c695,20150912,-0.24,fee_pos_mini_stmt
8ca7c695,20150912,-0.24,fee_pos_bal_inq
8ca7c695,20150912,-18.0,pos_wd_cash
93d0b0cd,20150912,-0.9,topup_mobile
5dda69d0,20150911,100.0,dep_pos_cash
1c13e34b,20150911,-5.0,topup_mobile
57da3355,20150912,-1.0,topup_mobile
0d32f5fe,20150912,-100.0,wd_atm_cash
4bc8f55b,20150911,-100.0,wd_atm_cash
4bc8f55b,20150911,-1.0,wd_atm_cash
903de4dc,20150911,-430.0,txfr_pos
903de4dc,20150911,-0.24,txfr_pos
5a2d291c,20150911,-200.0,wd_atm_cash
8ca7c695,20150912,-0.35,fee_pos_wd_cash
5f902d01,20150911,-200.0,pos_wd_cash
