acct_id,bal_date,balance
4439f50a,20150831,131.95784
036dabc3,20150831,40.0175
3133dc12,20150831,40.07175
b10dedf2,20150831,110.47281
5914587a,20150831,210.1696
fee25bfe,20150831,40.154
9ecf2eda,20150831,270.63615
ef0859b4,20150831,139.33058
0687fa37,20150831,1010.7035
f3d7829d,20150831,150.247
2c301522,20150831,207.23675
adfda277,20150831,21.8792
cb398b38,20150831,15.05775
a474cec3,20150831,50.30862
f30a3cdd,20150831,50.23831
e620009f,20150831,60.51286
7f766465,20150831,10.063
00aad7f8,20150831,168.06548
f62856de,20150815,7.0
25e6f3e2,20150815,8.15
a1cc6614,20150831,30.0225
3efd4af0,20150815,5.65
a65e1f70,20150815,8.8
216302fb,20150815,873.0
5419d6c9,20150815,6.0
3b4d074b,20150831,17.11375
ce94c9f7,20150831,272.1465
7683040c,20150831,331.15562
8aa7de7b,20150831,25.018
cb9df917,20150831,20.0285
0afc4585,20150815,772.35894
455a6b89,20150815,54.84384
455a6b89,20150815,54.49384
fe0faf6f,20150815,406.65149
e681e5c0,20150815,409.12031
ad66a355,20150815,953.19688
ad66a355,20150815,952.19688
490efe28,20150815,962.78
490efe28,20150815,982.78
7af13f0e,20150815,408.07908
7af13f0e,20150815,407.07908
7af13f0e,20150815,417.07908
7af13f0e,20150815,418.07908
7af13f0e,20150815,408.07908
7af13f0e,20150815,407.07908
ad66a355,20150815,954.19688
ad66a355,20150815,953.19688
21786368,20150815,8.96
ad66a355,20150815,1453.19688
4439f50a,20150831,191.95784
2fbc1849,20150821,33.83452
2fbc1849,20150821,23.83452
1c1640ea,20150818,210.0
8ec83ea0,20150818,10.0
f9ee913a,20150818,56.0
21786368,20150818,6.96
2ac1d875,20151124,203.75192
3ad5de3b,20151020,40.51647
216302fb,20150818,413.0
216302fb,20150818,412.65
0e6415bb,20150818,205.42474
93d0b0cd,20150818,10.0
3bed5e17,20150818,5.24401
b82037aa,20151023,180.4
dc27a320,20151022,201.28023
dc27a320,20151022,200.93023
0afc4585,20151023,798.60376
8f3916d8,20151119,2007.9
7aa1cd14,20151119,307.67
7aa1cd14,20151119,307.32
ed387885,20150818,44.01
a11478a9,20150818,170.72839
a11478a9,20150818,170.37839
4096b26b,20150831,105.48062
3a6b211d,20151031,119.27892
3a6b211d,20151031,118.27892
f3169e16,20151022,108.06
ff5e8131,20150831,375.83861
a9c20395,20150831,397.16289
8bc6e520,20151105,20.032
ff5e8131,20151105,6.46581
ff5e8131,20151105,6.11581
8bc6e520,20151105,15.032
d7f73afa,20151105,500.0
0afc4585,20151127,1015.06279
df003abf,20160229,64.08001
0afc4585,20151105,606.06279
0afc4585,20151105,646.06279
0afc4585,20151105,596.06279
41933d16,20151127,1893.26715
41933d16,20151127,1892.26715
526592e0,20150818,64.0
3a6b211d,20150818,1096.60153
fb49359a,20151127,596.07688
98ddc01e,20150818,10.0
7f78e724,20150923,76.0
7f78e724,20150923,75.0
7f78e724,20150923,25.0
7f78e724,20150923,24.0
ab678d21,20150923,405.6553
795b5cf0,20151105,16.36394
794372c9,20150918,16.63034
b82037aa,20150923,481.4
89a8b04f,20150923,379.17837
89a8b04f,20150923,378.93837
d2a4a020,20150923,10.0
10afa8dc,20151127,349.0
121e4db1,20151127,27.78607
ec861a2e,20150902,110.0
b82037aa,20150902,181.4
ccface5f,20150923,10.79076
dc27a320,20150923,172.35987
93b099aa,20150923,128.65
93b099aa,20150923,127.65
93b099aa,20150923,57.65
93b099aa,20150923,56.65
7f78e724,20150923,445.0
1021f602,20150923,7.0
0d32f5fe,20150923,479.9
1ae27f33,20150923,115.45821
beea87e1,20150902,100.0
f3169e16,20150902,500.0
c4eb6025,20150902,10.0
ec861a2e,20150923,10.0
ec861a2e,20150923,9.65
903de4dc,20150902,9.1
903de4dc,20150902,8.86
89a8b04f,20150902,319.65837
903de4dc,20150902,709.93
903de4dc,20150902,9.93
903de4dc,20150902,9.58
4bc8f55b,20150902,4829.47971
f10dab59,20150923,200.39162
903de4dc,20150902,1508.86
903de4dc,20150902,8.86
903de4dc,20150902,8.62
69bbaef2,20150923,46.0
89a8b04f,20150923,1379.17837
ab678d21,20150902,145.6553
3c9b1f0d,20150902,5487.89721
903de4dc,20150902,459.58
903de4dc,20150902,359.58
903de4dc,20150902,359.34
903de4dc,20150902,59.34
903de4dc,20150902,59.1
80389b8c,20150902,549.0
07cce8a4,20150902,230.52554
cb84518a,20150902,1721.30799
734ee046,20150902,250.1435
9851f032,20150902,210.96495
d1e8f071,20150902,409.4257
8ca7c695,20150902,24.80784
8ca7c695,20150902,24.45784
1c1640ea,20150902,100.4565
903de4dc,20150902,1508.62
903de4dc,20150902,8.62
903de4dc,20150902,8.38
07d3094d,20150902,50.08913
903de4dc,20150902,1161.38
903de4dc,20150902,168.38
903de4dc,20150902,168.14
903de4dc,20150902,88.14
903de4dc,20150902,87.9
903de4dc,20150902,7.9
903de4dc,20150902,7.66
121e4db1,20150923,406.86
121e4db1,20150923,406.62
4ae0f3a1,20150902,6.0
1c1640ea,20150902,10.4565
57da3355,20150902,13.72476
57da3355,20150902,13.37476
734ee046,20150902,10.1435
734ee046,20150902,9.7935
48d894b6,20150923,10.0
89a8b04f,20150902,1319.65837
57da3355,20150902,12.37476
f31fb1ac,20150923,34.0
121e4db1,20150923,6.62
121e4db1,20150923,6.38
89a8b04f,20150923,338.93837
89a8b04f,20150923,338.58837
90f61036,20150923,5.42912
cb84518a,20150923,1321.30799
b9a2ccda,20150923,10.0
7d9ef09b,20150923,415.70092
3a6b211d,20151031,251.27892
90401093,20151022,44.74824
3007316c,20150818,587.08634
fa7cd1e1,20150901,328.93949
fa7cd1e1,20150901,328.58949
a7b404aa,20150821,174.2731
7e86e572,20150821,5.84754
80389b8c,20150901,699.0
490efe28,20150901,501.54
490efe28,20150901,101.54
490efe28,20150901,101.19
fa7cd1e1,20150901,628.58949
903de4dc,20150901,1504.17
903de4dc,20150901,1509.17
ad66a355,20150901,754.62808
ad66a355,20150901,754.27808
f3d7829d,20150901,100.247
f3d7829d,20150901,150.247
043b1f7e,20150901,105.0
fa7cd1e1,20150901,28.58949
fa7cd1e1,20150901,28.23949
07e22166,20150901,562.35768
903de4dc,20150901,9.17
903de4dc,20150901,8.93
86aa20e0,20150901,682.0
86aa20e0,20150901,182.0
86aa20e0,20150901,682.0
5f902d01,20150901,108.75268
5f902d01,20150901,108.40268
c2b133b6,20150901,13.72
c9233b13,20150901,61.02306
c9233b13,20150901,60.67306
b83f2c99,20151007,20.005
b83f2c99,20151007,19.655
77059328,20151007,10.0
ad66a355,20150901,1154.27808
ec861a2e,20150901,10.0
ada2cc00,20150901,411.61574
80dc733c,20150901,10.0
868bc206,20150901,355.0
8af0122f,20150901,91.12353
00aad7f8,20150901,18.06548
00aad7f8,20150901,17.71548
0d32f5fe,20150911,591.9
6c1fbc73,20150901,20.50098
6c1fbc73,20150901,20.15098
ad66a355,20150901,954.27808
ad66a355,20150901,953.92808
8ca7c695,20150901,565.39784
8ca7c695,20150901,565.04784
8ca7c695,20150901,564.80784
c6f51d6a,20150901,5.0
c6f51d6a,20150901,10.0
b771f6d1,20150901,5.63088
b771f6d1,20150901,5.28088
8ec83ea0,20151007,310.0
58c71920,20150901,13.7
0e6415bb,20150901,255.7131
89a8b04f,20150901,1299.89837
89a8b04f,20150901,299.89837
89a8b04f,20150901,299.65837
2c301522,20150901,202.23675
2a0a0cbc,20150901,557.57742
490efe28,20150901,91.19
c13472c7,20150905,8.0
c13472c7,20150905,6.0
21786368,20150918,405.02
90401093,20151023,24.74824
90401093,20151023,24.39824
625d4631,20151007,50.20865
ce1d1c9d,20151023,10.0
b78895d7,20151007,212.56538
5c27d0f7,20151022,514.76607
ad66a355,20151030,9.84274
ad66a355,20151030,9.49274
0d32f5fe,20151030,310.12231
0352c147,20151127,10.0
0352c147,20151127,9.848
65268bd5,20150904,5.063
90f61036,20151030,36.47068
90f61036,20151030,6.47068
3dece702,20151007,422.34763
57da3355,20151007,1104.76286
c1444535,20150904,10.0
0d32f5fe,20151030,312.12231
63062658,20151022,6.0
520a0852,20151023,10.0
fe0faf6f,20150904,1660.82072
0d32f5fe,20150904,1635.6
57da3355,20150905,9.37476
41933d16,20150904,672.85219
3a6b211d,20150904,1877.18357
ab678d21,20150904,25.6553
57da3355,20150904,10.37476
26fe5bea,20150904,50.0
903de4dc,20150904,6.94
903de4dc,20150904,6.7
f30a3cdd,20150904,60.23831
41933d16,20151023,563.09508
90f61036,20151030,6.23068
8e9dcd1a,20151007,1853.8486
8e9dcd1a,20151007,1853.4986
e18a4648,20151023,56.30072
ba15bb22,20151022,59.60438
121e4db1,20151105,6.42407
38c7c07c,20150901,206.04925
3a6b211d,20151031,250.27892
b7c410a0,20151023,202.26821
57da3355,20151007,1102.26286
121e4db1,20151105,306.90407
121e4db1,20151105,6.90407
121e4db1,20151105,6.66407
dc27a320,20151105,151.31982
dc27a320,20151105,150.96982
a65e1f70,20151030,9.36
a65e1f70,20151030,9.01
1f65994c,20151007,110.0
903de4dc,20150821,155.19
903de4dc,20150821,160.19
da334148,20150821,17.2275
b6f161e3,20151007,109.75323
5e3d217f,20151007,50.1315
bb1f25c9,20151105,149.0
b82037aa,20151031,80.4
cfb4a2a9,20151030,313.37
dc27a320,20151010,111.63023
90f61036,20151010,7.43068
57da3355,20151010,1081.41286
69bbaef2,20151010,33.06905
7e513928,20151010,226.46459
7e513928,20151010,226.11459
d1cfffcd,20151010,5.0
07b33187,20151010,1615.58356
42ab2a36,20151010,130.0
2a0a0cbc,20151010,709.40082
5cdd5e34,20151010,9.45097
7f78e724,20151010,123.5213
7f78e724,20151010,122.5213
7f78e724,20151010,12.5213
7f78e724,20151010,11.5213
26fe5bea,20151010,10.02925
625d4631,20151010,20.20865
625d4631,20151010,19.20865
8bca63f3,20150904,10.0
f3d7829d,20150904,100.247
08d02dac,20150904,10.0
80187ac5,20151022,1.0716
ba15bb22,20150904,156.5567
903de4dc,20150904,806.94
86aa20e0,20150904,12.0
4df33060,20150904,214.58905
cfebe001,20150904,584.9834
6e2bc7a9,20150904,10.0
ca0e7327,20150904,7.99388
90f61036,20151010,6.43068
ed387885,20151010,90.61
ab668ff8,20151010,166.23331
121e4db1,20151105,6.42407
ba15bb22,20150904,306.5567
121e4db1,20151105,156.42407
89a8b04f,20151010,49.09683
89a8b04f,20151010,48.74683
41933d16,20151007,345.02508
41933d16,20151007,344.02508
21786368,20150918,10.02
21786368,20150918,9.67
60579e90,20151010,595.0
121e4db1,20151105,6.18407
9a108594,20151105,15.0
b771f6d1,20151010,59.99154
868bc206,20150905,155.0
868bc206,20150905,355.0
868bc206,20150905,155.0
0d32f5fe,20150905,1632.6
df003abf,20150829,611.68031
df003abf,20150829,612.68031
e040c1cd,20150905,111.24186
e040c1cd,20150905,11.24186
df003abf,20150829,562.68031
df003abf,20150829,561.68031
07e22166,20150829,659.75066
df003abf,20150829,613.68031
df003abf,20150829,612.68031
57da3355,20150829,212.71669
af40a2ef,20150818,5095.0
af40a2ef,20150818,5094.65
07cce8a4,20150818,828.01441
60fc4549,20150829,40.015
903de4dc,20150818,48.98
903de4dc,20150818,8.98
903de4dc,20150818,8.74
85734995,20150829,489.54
526592e0,20150818,104.0
dc27a320,20150818,177.95
bc94540e,20150818,10.0
da334148,20150818,22.2275
903de4dc,20150821,10.19
903de4dc,20150821,9.95
a11478a9,20150821,20.37839
57da3355,20150818,216.06669
57da3355,20150818,215.71669
00aad7f8,20150818,807.5903
3fe303ec,20150817,17.20375
42ab2a36,20151007,10.0
17ff5cea,20150817,61.0
17ff5cea,20150817,60.65
770806ae,20150817,134.19473
770806ae,20150817,133.84473
a856f798,20150817,6.76
a856f798,20150817,6.41
dc27a320,20150817,113.95
dc27a320,20150817,112.95
da334148,20150817,23.2275
a856f798,20150817,146.76
d5d3257a,20150817,23.5834
d5d3257a,20150817,22.5834
c9233b13,20150817,181.85482
0e6415bb,20150817,5.42474
4a8e6087,20150817,8.66307
4a8e6087,20150817,7.66307
f9ee913a,20150817,86.0
f3d7829d,20150817,190.0
07d3094d,20150817,209.80641
3007316c,20150817,457.08634
6c14483d,20150817,198.0
6c14483d,20150817,8.0
b907e444,20150817,138.3
b82037aa,20151031,30.4
7d9ef09b,20151031,243.25901
7d9ef09b,20151031,242.25901
7d9ef09b,20151031,142.25901
7d9ef09b,20151031,141.25901
7d9ef09b,20151031,241.25901
7d9ef09b,20151031,242.25901
85734995,20151010,403.54
85734995,20151010,398.54
1e94a55b,20151105,126.55077
7e176968,20150821,1164.54838
216302fb,20150821,305.65
216302fb,20150821,305.3
0afc4585,20151010,1121.60376
b78895d7,20151010,122.56538
b78895d7,20151010,121.56538
85734995,20151010,409.54
85734995,20151010,407.54
85734995,20151010,405.54
01507d5a,20150817,58.23751
01507d5a,20150817,57.88751
21786368,20150817,308.96
21786368,20150817,28.96
21786368,20150817,8.96
c4b0539a,20150817,597.48448
21786368,20150817,7.96
d0a1a5d0,20150817,8.96986
a2bab0fb,20150817,38.0
8eaad110,20151105,410.38885
db7d7c50,20150821,9.0
6bf8b1dd,20151010,414.1946
6bf8b1dd,20151010,614.1946
7e513928,20151105,160.84893
7e513928,20151105,160.49893
21786368,20150821,5.96
8240dcfe,20150930,283.95
8240dcfe,20150930,283.6
973ea800,20150930,267.52261
734ee046,20150821,10.0
7f78e724,20150930,8.0
7f78e724,20150930,7.0
7f78e724,20150930,42.0
7f78e724,20150930,43.0
7a9d6c1d,20150930,635.77615
3ce3dec0,20150930,10.0
903de4dc,20150821,5.43
903de4dc,20150821,5.19
e06db391,20150821,755.81148
31a66314,20150930,1105.0
7f78e724,20150930,13.0
7f78e724,20150930,12.0
490efe28,20150817,952.78
ef4933e3,20150930,371.5414
ef4933e3,20150930,371.1914
3381d36e,20150821,30.0
35edf391,20150930,202.19036
35edf391,20150930,201.19036
81be4c39,20150930,10.0
57da3355,20150930,655.67476
57da3355,20150930,656.02476
89a8b04f,20150817,279.76195
6a13088f,20150930,7622.24591
93b099aa,20150930,75.41
93b099aa,20150930,76.41
8e9dcd1a,20150930,1910.0
e681e5c0,20150817,59.12031
e681e5c0,20150817,58.12031
6d757fb1,20150817,55.85248
6d757fb1,20150817,55.50248
ed387885,20150817,84.36
ed387885,20150817,84.01
25e6f3e2,20150817,7.15
93d0b0cd,20150930,6.0
ce94c9f7,20150817,1090.0
b82037aa,20150817,182.4
903de4dc,20150817,1007.22
2571abb6,20150817,10.0
903de4dc,20150817,7.22
903de4dc,20150817,6.98
6c14483d,20150817,708.0
2c301522,20150817,180.0
fe0faf6f,20150817,1606.65149
0687fa37,20150817,10.0
da3b939e,20150817,28.0
ef4933e3,20150817,918.39339
17ff5cea,20150817,53.65
ff5e8131,20150817,209.96667
770806ae,20150817,73.84473
770806ae,20150817,73.49473
216302fb,20150817,773.0
490efe28,20150817,452.78
2c301522,20150817,190.0
25e6f3e2,20150817,5.15
3c9b1f0d,20150930,5767.89721
d1e8f071,20150930,9.0757
9851f032,20150930,440.24495
3ad5de3b,20150930,305.05028
ab678d21,20150817,55.5583
55700dab,20150930,504.0
5dda69d0,20150930,107.02221
5dda69d0,20150930,7.02221
b78895d7,20150930,7.56098
b78895d7,20150930,6.56098
b78895d7,20150930,11.56098
b78895d7,20150930,12.56098
a7b404aa,20150820,164.2731
67ed0bf3,20150820,29.83117
67ed0bf3,20150820,29.48117
121e4db1,20150930,7906.38
49638992,20150820,310.85417
49638992,20150820,20.85417
49638992,20150820,20.50417
db7d7c50,20150820,10.0
5cdd5e34,20150930,439.37027
55700dab,20150930,404.0
f4074e83,20150820,157.52206
1c1640ea,20150820,160.0
ab678d21,20150820,115.5583
5a2d291c,20150820,135.0255
770806ae,20150820,73.25473
770806ae,20150820,8.25473
770806ae,20150820,7.90473
b7c0fb5c,20150905,29.15857
b7c0fb5c,20150905,28.80857
3007316c,20150820,536.08634
66c4f45a,20150820,91.57182
490efe28,20150820,532.78
fb49359a,20150905,190.46497
3929a156,20150820,153.21789
3929a156,20150820,152.86789
3e7b8c35,20150820,104.2186
3e7b8c35,20150820,103.8686
903de4dc,20150820,458.39
903de4dc,20150820,8.39
903de4dc,20150820,8.15
8240dcfe,20150820,884.95
3a6b211d,20150820,896.60153
3a6b211d,20150820,896.25153
2fbc1849,20150820,43.83452
ef4933e3,20150819,1018.39339
208ed4c5,20150819,10.0
ab678d21,20150820,110.5583
9986944d,20150820,115.0725
b82037aa,20150820,32.4
903de4dc,20150820,708.15
903de4dc,20150820,8.15
903de4dc,20150820,7.91
903de4dc,20150820,7.67
c6f51d6a,20150820,10.0
2a0a0cbc,20150819,309.54342
2a0a0cbc,20150819,308.54342
fb49359a,20150905,190.22497
fb49359a,20150905,189.98497
ab678d21,20150820,95.5583
8748d503,20150905,294.0
3381d36e,20150821,40.0
3ad5de3b,20150819,15.66823
2c301522,20150905,17.23675
9851f032,20150821,27.87497
5f902d01,20150905,118.40268
5f902d01,20150905,208.40268
c69b29b2,20150821,5.05725
84f56f0d,20150821,102.04216
fb49359a,20150821,140.43333
fb49359a,20150821,140.08333
e620009f,20150905,160.51286
ee0fb7bf,20150821,10.0
fd30cfe9,20150905,400.60972
fd30cfe9,20150905,400.25972
fd30cfe9,20150905,270.25972
fd30cfe9,20150905,269.90972
f3d7829d,20150821,140.0
bb7a9065,20150905,8.01142
cade01a9,20150819,10.0
3c9b1f0d,20150819,5345.19668
86aa20e0,20150819,639.0
c9233b13,20150819,141.85482
c9233b13,20150819,141.50482
cb84518a,20150819,1217.5144
490efe28,20150819,552.78
9e401970,20150819,10.0
903de4dc,20150819,1708.74
dc27a320,20150819,157.95
dc27a320,20150819,156.95
93d0b0cd,20150821,8.0
c4b0539a,20150821,497.48448
c4b0539a,20150821,496.48448
903de4dc,20150819,8.74
903de4dc,20150819,8.39
07d3094d,20150819,169.80641
66c4f45a,20150819,141.57182
00aad7f8,20150819,7.5903
00aad7f8,20150819,7.2403
216302fb,20150819,405.65
6e0b5add,20150905,36.09705
89a8b04f,20150819,299.76195
cd9ab941,20150819,80.0
fe0faf6f,20150819,1556.65149
6e0b5add,20150905,6.09705
3a6b211d,20150905,2177.18357
7e513928,20150905,26.55343
7e513928,20150905,26.20343
31a66314,20160125,51.0
31a66314,20160125,50.06
31a66314,20160125,49.96
2d41f8e5,20150905,56.78079
2c301522,20150905,15.23675
0afc4585,20160125,693.13197
b82037aa,20150819,82.4
da334148,20150819,20.2275
3007316c,20150819,187.08634
3007316c,20150819,186.08634
3007316c,20150819,586.08634
3007316c,20150819,587.08634
3007316c,20150819,187.08634
3007316c,20150819,186.08634
7ead10d5,20150819,14.71214
722d0460,20150819,10333.17369
fd30cfe9,20150824,420.2875
fd30cfe9,20150824,419.9375
5a72a093,20160128,940.0
6a13088f,20160128,6339.89373
6a13088f,20160128,6339.42373
185fb25f,20160128,102.11044
6a13088f,20160128,6239.42373
6a13088f,20160128,6238.83373
07b33187,20160128,1788.8969
07b33187,20160128,1788.7199
5a72a093,20160128,1300.0
7e86e572,20160128,1010.24114
ff81749d,20160128,44.72285
ff81749d,20160128,44.67585
6bf8b1dd,20160128,718.82631
6bf8b1dd,20160128,717.41631
fa7cd1e1,20160224,415.29619
fa7cd1e1,20160224,430.29619
a99e861d,20160128,256.66941
672c3d12,20160229,1557.57888
672c3d12,20160229,1557.34388
fb49359a,20160227,290.64342
fa7cd1e1,20160224,445.29619
7e86e572,20151105,107.17298
7e86e572,20151105,106.82298
8f3916d8,20151105,150.0
d491d0de,20160128,882.46409
b0ae563c,20160224,59.35626
10afa8dc,20160128,517.0
8f3916d8,20151105,290.0
3ad5de3b,20151105,331.78294
8f3916d8,20151105,10.0
8f3916d8,20151105,9.65
2fbc1849,20160123,713.6553
2fbc1849,20160123,713.3053
d571c7bc,20160123,543.14137
1e94a55b,20151105,11.55077
1e94a55b,20151105,11.20077
fa7cd1e1,20160123,130.90162
69bbaef2,20160123,14.47702
69bbaef2,20160123,11.47702
d8a06153,20160123,131.84783
69bbaef2,20160123,5.47702
3a6b211d,20160123,17.60759
3a6b211d,20160123,17.25759
cfebe001,20160210,117.85411
cfebe001,20160210,298.80011
cfebe001,20160210,118.80011
cfebe001,20160210,117.95411
69bbaef2,20160123,8.47702
3a6b211d,20160123,67.25759
3a6b211d,20160123,68.13759
2ac1d875,20160210,224.79928
0afc4585,20160210,334.21328
f4074e83,20160210,47.05156
6a950b78,20160210,10.1016
6a950b78,20160210,8.6916
036dabc3,20160210,40.67253
036dabc3,20160210,40.20253
fa7cd1e1,20160210,371.18119
fa7cd1e1,20160210,391.18119
ebac6d47,20160210,58.555
ebac6d47,20160210,58.085
ebac6d47,20160210,57.985
ebac6d47,20160210,7.985
ebac6d47,20160210,7.75
39a6758e,20160210,270.88802
39a6758e,20160210,270.65302
dc27a320,20160210,159.88705
41933d16,20160210,1122.15098
41933d16,20160210,1119.15098
d28f1327,20160210,177.67859
d28f1327,20160210,227.67859
fa7cd1e1,20160210,1451.18119
fa7cd1e1,20160210,171.18119
79faea0f,20160210,20.0
191cf83b,20160210,9.3366
191cf83b,20160210,6.3866
7d9ef09b,20160210,193.4887
7d9ef09b,20160210,193.0187
57da3355,20160210,448.33517
57da3355,20160210,447.45517
41933d16,20160210,1119.15098
ba714d12,20160210,404.61028
ba714d12,20160210,404.37528
cfebe001,20160210,298.90011
41933d16,20160210,1119.15098
41933d16,20160210,1122.15098
55700dab,20160202,342.607
55700dab,20160202,342.278
fe0faf6f,20160210,241.46859
fe0faf6f,20160210,442.40859
fe0faf6f,20160210,242.40859
2291e489,20160202,566.14505
2291e489,20160202,565.67505
2291e489,20160202,465.67505
2291e489,20160202,465.20505
2291e489,20160202,415.20505
2291e489,20160202,414.97005
2291e489,20160202,314.97005
2291e489,20160202,314.50005
2291e489,20160202,214.50005
2291e489,20160202,214.03005
2291e489,20160202,114.03005
2291e489,20160202,113.56005
2291e489,20160202,13.56005
2291e489,20160202,13.09005
2291e489,20160202,12.99005
b10dedf2,20160202,1518.98983
e06db391,20160210,1072.19452
fa7cd1e1,20160202,426.90209
fa7cd1e1,20160202,502.90209
6e3d6410,20160202,969.78
6e0b5add,20160202,292.28632
ef0859b4,20160202,32.82332
fa7cd1e1,20160202,532.90209
6a13088f,20160210,6213.91223
6a13088f,20160210,6214.38223
5419d6c9,20160130,186.0
5419d6c9,20160130,184.12
5419d6c9,20160130,9.12
5419d6c9,20160130,8.2975
5cdd5e34,20160130,81.79513
5cdd5e34,20160130,79.91513
5cdd5e34,20160130,9.91513
5cdd5e34,20160130,9.58613
cc6b68c5,20160130,20.49
cc6b68c5,20160130,19.55
fa7cd1e1,20160130,329.76922
93d0b0cd,20160130,8.079
93d0b0cd,20160130,8.032
3efd4af0,20160130,9.418
3efd4af0,20160130,7.021
93d0b0cd,20160130,20.1
93d0b0cd,20160130,18.079
ef08c9e2,20160130,19.812
ef08c9e2,20160130,19.7415
ef08c9e2,20160130,9.7415
ef08c9e2,20160130,9.6945
fd30cfe9,20160130,71.35401
fd30cfe9,20160130,71.05901
7e513928,20160130,417.62188
ef08c9e2,20160130,34.906
ef08c9e2,20160130,34.812
953e43ef,20160130,4818.76361
953e43ef,20160130,4815.00361
953e43ef,20160130,4615.00361
953e43ef,20160130,4614.06361
5a72a093,20160130,1320.0
919d3aaa,20160130,9.9
7e513928,20160130,17.62188
93d0b0cd,20160130,7.032
93d0b0cd,20160130,5.032
fa7cd1e1,20160130,350.76922
8f3916d8,20160130,205.93
8f3916d8,20160130,202.17
5c27d0f7,20160130,819.64725
7e86e572,20160130,610.24114
7e86e572,20160130,607.88114
1d4d279c,20160130,504.5549
1d4d279c,20160130,502.0169
1d4d279c,20160130,501.9169
49c74393,20160130,8.33399
49c74393,20160130,6.74099
b907e444,20160130,242.12
41933d16,20160130,1439.49011
ef4933e3,20160130,824.5476
ebac6d47,20160130,611.77
49c74393,20160130,278.33399
1d4d279c,20160130,501.8169
1d4d279c,20160130,41.8169
1d4d279c,20160130,39.6549
86aa20e0,20160130,439.76
86aa20e0,20160130,9.76
86aa20e0,20160130,7.223
fea02d64,20160130,11.33566
fea02d64,20160130,10.15566
4a8e6087,20160130,108.2683
4a8e6087,20160130,107.7983
ac22657e,20160130,130.97
705cfef0,20160130,202.53791
ea2375c0,20160130,4.6
8748d503,20160130,189.0
526592e0,20160130,28.0
c9a126bc,20160130,17.91
0afc4585,20160130,538.42697
00aad7f8,20160130,15.72995
8559bb01,20160130,6.35
e5587351,20160130,215.1985
c2b133b6,20160130,8.86
55700dab,20160130,513.077
0fcee8df,20160130,9.05
3524db6d,20160130,4.66
ed387885,20160130,5.56
8f3916d8,20160130,201.17
510568a9,20160130,492.65
85734995,20160130,188.54
b82037aa,20160130,5.86
b364832f,20160130,9.41
93a400e2,20160130,4.36
edfd8418,20160130,75.69
58c71920,20160130,8.7
216302fb,20160130,2.15
07cce8a4,20160130,1431.39847
d7f73afa,20160130,903.26258
d7f73afa,20160130,1038.26258
4439f50a,20160130,82.34978
af40a2ef,20160130,7.71
b4f10669,20160130,8.123
8240dcfe,20160130,3.25
490efe28,20160130,6.19
7aa1cd14,20160130,22.266
53ae01f8,20160130,2.93
426a0b14,20160130,1150.8
80389b8c,20160130,13.06
80c2bb28,20160130,89.8
a0b2e734,20160130,792.0
6e3d6410,20160130,869.78
f3169e16,20160130,3.12
8f7736ef,20160130,97.36
ef0859b4,20160130,4.04059
2ca119e2,20160130,109.0
31a66314,20160130,48.96
903de4dc,20160130,1.8
b6f161e3,20151105,9.79081
cab43c22,20160130,1124.78
8ea6d35d,20160130,719.45
2571abb6,20160130,54.0
3ad5de3b,20151105,101.78294
cfebe001,20151105,370.43357
c865f190,20160130,9.0
10afa8dc,20160130,516.0
f9ee913a,20160130,10.0
59d7b1dd,20160130,6.0
0fa51c4e,20160130,7.2
55700dab,20151105,212.0
60579e90,20160130,290.26
6780e9ce,20160130,6.0
7bd144bc,20160130,6.0
17ff5cea,20150930,51.65
8b363164,20150930,9.0
96124fd8,20150930,40.55
c9be8fdd,20160130,10.65
2a1ad7d2,20160130,10.45
f2d6dd2f,20160130,8.0
2ad8f5ed,20160130,20.3315
21786368,20160130,1.67
a65e1f70,20160130,5.01
cc6b68c5,20160130,18.55
85734995,20151105,378.54
ac22657e,20150930,5.32
8748d503,20150930,193.0
4e25b678,20150930,8.0
55700dab,20150930,403.0
64166614,20150930,19.0
fde9ac1c,20150930,23.4
191cf83b,20151119,10.0
5cdd5e34,20151127,458.85576
0d32f5fe,20151127,804.1875
ebac6d47,20160130,610.77
908f6d5f,20160130,0.65
80c2bb28,20150930,33.8
19a119f0,20150930,3.06
ef0859b4,20150930,68.09058
7de85338,20150930,110.71
526592e0,20150930,32.0
510568a9,20150930,996.65
85734995,20150930,422.54
0fcee8df,20150930,13.15
4e64395c,20150930,6.7
6e3d6410,20150930,18.88
895a829b,20150930,4.0
b82037aa,20150930,580.4
0a40d5c9,20150930,56.03
b364832f,20150930,3.76
93a400e2,20150930,3.36
8240dcfe,20150930,282.6
490efe28,20150930,90.19
7aa1cd14,20150930,179.02
53ae01f8,20150930,6.93
f31306cd,20160130,5.0
b907e444,20160130,241.12
0bdfca94,20150930,6.0
31a66314,20150930,1104.0
21786368,20150930,4.67
a65e1f70,20150930,4.36
7f354d7f,20150930,49.0
b55c4d26,20150930,217.14355
f9ee913a,20150930,24.0
a66c2dbe,20160130,3.0
8ca7c695,20151119,103.48322
8ca7c695,20151119,103.13322
edfd8418,20150930,110.04
3524db6d,20150930,9.95
ed387885,20150930,30.61
cc6b68c5,20150930,294.55
f26b4917,20150930,8.0
c2b133b6,20150930,12.72
5d23f0d8,20150930,2.65
00aad7f8,20150930,5.42548
0745cc70,20150930,15.45
a009068d,20150930,27.55
