date,gameid,hometeam,pitcherteam,total_pitches
9/28/2019,564912,ARI,SD,134
9/28/2019,565106,BOS,BAL,172
9/28/2019,566259,PIT,PIT,230
9/28/2019,566451,SEA,OAK,129
9/28/2019,566451,SEA,SEA,149
9/28/2019,566847,TEX,NYY,198
9/28/2019,566943,TOR,TOR,160
9/28/2019,567138,PHI,MIA,152
9/28/2019,564813,LAA,LAA,159
9/28/2019,565781,KC,MIN,141
9/28/2019,565974,WSH,WSH,164
9/28/2019,566943,TOR,TB,148
9/28/2019,567341,CWS,CWS,151
9/28/2019,564912,ARI,ARI,144
9/28/2019,565106,BOS,BOS,189
9/28/2019,565492,COL,COL,142
9/28/2019,565781,KC,KC,158
9/28/2019,566069,NYM,ATL,107
9/28/2019,566646,STL,STL,158
9/28/2019,566847,TEX,TEX,134
9/28/2019,567341,CWS,DET,130
9/28/2019,565492,COL,MIL,138
9/28/2019,565974,WSH,CLE,136
9/28/2019,566069,NYM,NYM,134
9/28/2019,566259,PIT,CIN,168
9/28/2019,566550,SF,LAD,134
9/28/2019,566550,SF,SF,133
9/28/2019,566646,STL,CHC,184
9/28/2019,567138,PHI,PHI,132
9/28/2019,567342,CWS,CWS,116
9/28/2019,567342,CWS,DET,151
9/29/2019,564814,LAA,LAA,155
9/29/2019,564913,ARI,ARI,135
9/29/2019,565107,BOS,BOS,164
9/29/2019,565782,KC,KC,112
9/29/2019,566070,NYM,ATL,161
9/29/2019,566259,PIT,PIT,1
9/29/2019,566260,PIT,CIN,129
9/29/2019,566551,SF,SF,196
9/29/2019,566647,STL,CHC,170
9/29/2019,567139,PHI,PHI,120
9/29/2019,564814,LAA,HOU,172
9/29/2019,564913,ARI,SD,120
9/29/2019,565107,BOS,BAL,144
9/29/2019,565493,COL,MIL,175
9/29/2019,565782,KC,MIN,147
9/29/2019,565975,WSH,WSH,131
9/29/2019,566848,TEX,NYY,128
9/29/2019,566944,TOR,TB,152
9/29/2019,567139,PHI,MIA,164
9/29/2019,565975,WSH,CLE,142
9/29/2019,566452,SEA,OAK,148
9/29/2019,566551,SF,LAD,132
9/29/2019,566647,STL,STL,91
9/29/2019,566848,TEX,TEX,126
9/29/2019,565493,COL,COL,211
9/29/2019,566070,NYM,NYM,172
9/29/2019,566260,PIT,PIT,129
9/29/2019,566452,SEA,SEA,141
9/29/2019,566944,TOR,TOR,146
9/29/2019,567343,CWS,CWS,122
9/29/2019,567343,CWS,DET,135
